0.093
0.546
0.998
1.451
1.904
2.357
2.810
3.274
3.738
4.191
4.656
5.120
5.584
6.049
6.502
6.966
7.430
7.906
8.359
8.835
9.288
9.741
10.205
10.681
11.134
11.598
12.063
12.527
12.980
13.444
13.920
14.396
14.814
15.267
15.732
16.196
16.649
17.101
17.566
18.030
18.506
18.959
19.423
19.888
20.341
20.793
21.258
21.722
22.198
22.651
23.115
23.580
24.033
24.485
24.950
25.414
25.890
26.343
26.807
27.272
27.725
28.177
28.642
29.106
29.582
30.035
30.499
30.964
31.417
31.869
32.334
32.810
33.274
33.727
34.191
34.656
35.109
35.561
36.026
36.502
36.966
37.419
37.883
38.348
38.801
39.253
39.718
40.194
40.658
41.111
41.575
42.040
42.493
42.945
43.410
43.886
44.350
44.815
45.279
45.743
46.196
46.660
47.125
47.589
48.042
48.506
48.971
49.435
49.888
50.352
50.817
51.281
51.734
52.198
52.767
53.348
53.812
54.277
54.729
55.194
55.658
56.123
56.587
57.040
57.620
58.143
58.665
59.118
